Date,Location,Highest Infection Count,Percent Population Infected,Population
3/3/2021,Lesotho,10521,0.491118692,2142252
3/4/2021,Lesotho,10522,0.491165372,2142252
3/5/2021,Lesotho,10523,0.491212052,2142252
3/6/2021,Lesotho,10523,0.491212052,2142252
3/7/2021,Lesotho,10523,0.491212052,2142252
3/8/2021,Lesotho,10523,0.491212052,2142252
3/9/2021,Lesotho,10525,0.491305411,2142252
3/10/2021,Lesotho,10525,0.491305411,2142252
3/11/2021,Lesotho,10528,0.491445451,2142252
3/12/2021,Lesotho,10528,0.491445451,2142252
3/13/2021,Lesotho,10530,0.491538811,2142252
3/14/2021,Lesotho,10530,0.491538811,2142252
3/15/2021,Lesotho,10530,0.491538811,2142252
3/16/2021,Lesotho,10530,0.491538811,2142252
3/17/2021,Lesotho,10530,0.491538811,2142252
3/18/2021,Lesotho,10530,0.491538811,2142252
3/19/2021,Lesotho,10535,0.491772210,2142252
3/20/2021,Lesotho,10535,0.491772210,2142252
3/21/2021,Lesotho,10535,0.491772210,2142252
3/22/2021,Lesotho,10538,0.491912249,2142252
3/23/2021,Lesotho,10685,0.498774187,2142252
3/24/2021,Lesotho,10686,0.498820867,2142252
3/25/2021,Lesotho,10686,0.498820867,2142252
3/26/2021,Lesotho,10686,0.498820867,2142252
3/27/2021,Lesotho,10686,0.498820867,2142252
3/28/2021,Lesotho,10686,0.498820867,2142252
3/29/2021,Lesotho,10686,0.498820867,2142252
3/30/2021,Lesotho,10686,0.498820867,2142252
3/31/2021,Lesotho,10706,0.499754464,2142252
4/1/2021,Lesotho,10706,0.499754464,2142252
4/2/2021,Lesotho,10706,0.499754464,2142252
4/3/2021,Lesotho,10707,0.499801144,2142252
4/4/2021,Lesotho,10707,0.499801144,2142252
4/5/2021,Lesotho,10707,0.499801144,2142252
4/6/2021,Lesotho,10707,0.499801144,2142252
4/7/2021,Lesotho,10707,0.499801144,2142252
4/8/2021,Lesotho,10707,0.499801144,2142252
4/9/2021,Lesotho,10707,0.499801144,2142252
4/10/2021,Lesotho,10707,0.499801144,2142252
4/11/2021,Lesotho,10707,0.499801144,2142252
4/12/2021,Lesotho,10709,0.499894504,2142252
4/13/2021,Lesotho,10709,0.499894504,2142252
4/14/2021,Lesotho,10709,0.499894504,2142252
4/15/2021,Lesotho,10709,0.499894504,2142252
4/16/2021,Lesotho,10709,0.499894504,2142252
4/17/2021,Lesotho,10709,0.499894504,2142252
4/18/2021,Lesotho,10709,0.499894504,2142252
4/19/2021,Lesotho,10720,0.500407982,2142252
4/20/2021,Lesotho,10720,0.500407982,2142252
4/21/2021,Lesotho,10720,0.500407982,2142252
4/22/2021,Lesotho,10723,0.500548021,2142252
4/23/2021,Lesotho,10723,0.500548021,2142252
4/24/2021,Lesotho,10723,0.500548021,2142252
4/25/2021,Lesotho,10728,0.500781421,2142252
4/26/2021,Lesotho,10728,0.500781421,2142252
4/27/2021,Lesotho,10728,0.500781421,2142252
4/28/2021,Lesotho,10730,0.500874780,2142252
4/29/2021,Lesotho,10731,0.500921460,2142252
4/30/2021,Lesotho,10731,0.500921460,2142252
3/14/2020,Gabon,1,4.492911982e-05,2225728
3/15/2020,Gabon,1,4.492911982e-05,2225728
3/16/2020,Gabon,1,4.492911982e-05,2225728
3/17/2020,Gabon,1,4.492911982e-05,2225728
3/18/2020,Gabon,1,4.492911982e-05,2225728
3/19/2020,Gabon,1,4.492911982e-05,2225728
3/20/2020,Gabon,3,0.000134787,2225728
3/21/2020,Gabon,4,0.000179716,2225728
3/22/2020,Gabon,5,0.000224646,2225728
3/23/2020,Gabon,5,0.000224646,2225728
3/24/2020,Gabon,6,0.000269575,2225728
3/25/2020,Gabon,6,0.000269575,2225728
3/26/2020,Gabon,7,0.000314504,2225728
3/27/2020,Gabon,7,0.000314504,2225728
3/28/2020,Gabon,7,0.000314504,2225728
3/29/2020,Gabon,7,0.000314504,2225728
3/30/2020,Gabon,7,0.000314504,2225728
3/31/2020,Gabon,16,0.000718866,2225728
4/1/2020,Gabon,18,0.000808724,2225728
4/2/2020,Gabon,21,0.000943512,2225728
4/3/2020,Gabon,21,0.000943512,2225728
4/4/2020,Gabon,21,0.000943512,2225728
4/5/2020,Gabon,21,0.000943512,2225728
4/6/2020,Gabon,24,0.001078299,2225728
4/7/2020,Gabon,30,0.001347874,2225728
4/8/2020,Gabon,34,0.001527590,2225728
4/9/2020,Gabon,44,0.001976881,2225728
4/10/2020,Gabon,44,0.001976881,2225728
4/11/2020,Gabon,46,0.002066740,2225728
4/12/2020,Gabon,49,0.002201527,2225728
4/13/2020,Gabon,57,0.002560960,2225728
4/14/2020,Gabon,57,0.002560960,2225728
4/15/2020,Gabon,80,0.003594330,2225728
4/16/2020,Gabon,80,0.003594330,2225728
4/17/2020,Gabon,108,0.004852345,2225728
4/18/2020,Gabon,108,0.004852345,2225728
4/19/2020,Gabon,109,0.004897274,2225728
4/20/2020,Gabon,120,0.005391494,2225728
4/21/2020,Gabon,156,0.007008943,2225728
4/22/2020,Gabon,166,0.007458234,2225728
4/23/2020,Gabon,167,0.007503163,2225728
4/24/2020,Gabon,172,0.007727809,2225728
4/25/2020,Gabon,176,0.007907525,2225728
4/26/2020,Gabon,176,0.007907525,2225728
4/27/2020,Gabon,211,0.009480044,2225728
4/28/2020,Gabon,238,0.010693131,2225728
4/29/2020,Gabon,276,0.012400437,2225728
4/30/2020,Gabon,276,0.012400437,2225728
5/1/2020,Gabon,276,0.012400437,2225728
5/2/2020,Gabon,335,0.015051255,2225728
5/3/2020,Gabon,335,0.015051255,2225728
5/4/2020,Gabon,367,0.016488987,2225728
5/5/2020,Gabon,397,0.017836861,2225728
5/6/2020,Gabon,397,0.017836861,2225728
5/7/2020,Gabon,504,0.022644276,2225728
5/8/2020,Gabon,620,0.027856054,2225728
5/9/2020,Gabon,661,0.029698148,2225728
5/10/2020,Gabon,661,0.029698148,2225728
5/11/2020,Gabon,802,0.036033154,2225728
5/12/2020,Gabon,863,0.038773830,2225728
5/13/2020,Gabon,1004,0.045108836,2225728
5/14/2020,Gabon,1104,0.049601748,2225728
5/15/2020,Gabon,1209,0.054319306,2225728
5/16/2020,Gabon,1320,0.059306438,2225728
5/17/2020,Gabon,1320,0.059306438,2225728
5/18/2020,Gabon,1432,0.064338500,2225728
5/19/2020,Gabon,1502,0.067483538,2225728
5/20/2020,Gabon,1567,0.070403931,2225728
5/21/2020,Gabon,1567,0.070403931,2225728
5/22/2020,Gabon,1728,0.077637519,2225728
5/23/2020,Gabon,1934,0.086892918,2225728
5/24/2020,Gabon,1934,0.086892918,2225728
5/25/2020,Gabon,2135,0.095923671,2225728
5/26/2020,Gabon,2238,0.100551370,2225728
5/27/2020,Gabon,2319,0.104190629,2225728
5/28/2020,Gabon,2431,0.109222690,2225728
5/29/2020,Gabon,2613,0.117399790,2225728
5/30/2020,Gabon,2655,0.119286813,2225728
5/31/2020,Gabon,2655,0.119286813,2225728
6/1/2020,Gabon,2655,0.119286813,2225728
6/2/2020,Gabon,2803,0.125936323,2225728
6/3/2020,Gabon,2902,0.130384306,2225728
6/4/2020,Gabon,2955,0.132765549,2225728
6/5/2020,Gabon,3101,0.139325201,2225728
6/6/2020,Gabon,3101,0.139325201,2225728
6/7/2020,Gabon,3101,0.139325201,2225728
6/8/2020,Gabon,3101,0.139325201,2225728
6/9/2020,Gabon,3247,0.145884852,2225728
6/10/2020,Gabon,3375,0.151635779,2225728
6/11/2020,Gabon,3463,0.155589542,2225728
6/12/2020,Gabon,3463,0.155589542,2225728
6/13/2020,Gabon,3463,0.155589542,2225728
6/14/2020,Gabon,3463,0.155589542,2225728
6/15/2020,Gabon,4033,0.181199140,2225728
6/16/2020,Gabon,4114,0.184838399,2225728
6/17/2020,Gabon,4229,0.190005248,2225728
6/18/2020,Gabon,4340,0.194992380,2225728
6/19/2020,Gabon,4428,0.198946143,2225728
6/20/2020,Gabon,4428,0.198946143,2225728
6/21/2020,Gabon,4428,0.198946143,2225728
6/22/2020,Gabon,4739,0.212919099,2225728
6/23/2020,Gabon,4849,0.217861302,2225728
6/24/2020,Gabon,4956,0.222668718,2225728
6/25/2020,Gabon,5087,0.228554433,2225728
6/26/2020,Gabon,5209,0.234035785,2225728
6/27/2020,Gabon,5209,0.234035785,2225728
6/28/2020,Gabon,5209,0.234035785,2225728
6/29/2020,Gabon,5394,0.242347672,2225728
6/30/2020,Gabon,5394,0.242347672,2225728
7/1/2020,Gabon,5513,0.247694238,2225728
7/2/2020,Gabon,5513,0.247694238,2225728
7/3/2020,Gabon,5620,0.252501653,2225728
7/4/2020,Gabon,5620,0.252501653,2225728
7/5/2020,Gabon,5620,0.252501653,2225728
7/6/2020,Gabon,5743,0.258027935,2225728
7/7/2020,Gabon,5743,0.258027935,2225728
7/8/2020,Gabon,5871,0.263778862,2225728
7/9/2020,Gabon,5871,0.263778862,2225728
7/10/2020,Gabon,5942,0.266968830,2225728
7/11/2020,Gabon,5942,0.266968830,2225728
7/12/2020,Gabon,5942,0.266968830,2225728
7/13/2020,Gabon,6026,0.270742876,2225728
7/14/2020,Gabon,6026,0.270742876,2225728
7/15/2020,Gabon,6121,0.275011142,2225728
7/16/2020,Gabon,6121,0.275011142,2225728
7/17/2020,Gabon,6315,0.283727392,2225728
7/18/2020,Gabon,6315,0.283727392,2225728
7/19/2020,Gabon,6315,0.283727392,2225728
7/20/2020,Gabon,6433,0.289029028,2225728
7/21/2020,Gabon,6433,0.289029028,2225728
7/22/2020,Gabon,6588,0.295993041,2225728
7/23/2020,Gabon,6588,0.295993041,2225728
7/24/2020,Gabon,6984,0.313784973,2225728
7/25/2020,Gabon,6984,0.313784973,2225728
7/26/2020,Gabon,6984,0.313784973,2225728
7/27/2020,Gabon,7189,0.322995442,2225728
7/28/2020,Gabon,7189,0.322995442,2225728
7/29/2020,Gabon,7352,0.330318889,2225728
7/30/2020,Gabon,7352,0.330318889,2225728
7/31/2020,Gabon,7352,0.330318889,2225728
8/1/2020,Gabon,7531,0.338361201,2225728
8/2/2020,Gabon,7531,0.338361201,2225728
8/3/2020,Gabon,7646,0.343528050,2225728
8/4/2020,Gabon,7646,0.343528050,2225728
8/5/2020,Gabon,7787,0.349863056,2225728
8/6/2020,Gabon,7787,0.349863056,2225728
8/7/2020,Gabon,7923,0.355973416,2225728
8/8/2020,Gabon,7923,0.355973416,2225728
8/9/2020,Gabon,7923,0.355973416,2225728
8/10/2020,Gabon,8006,0.359702533,2225728
8/11/2020,Gabon,8006,0.359702533,2225728
8/12/2020,Gabon,8077,0.362892501,2225728
8/13/2020,Gabon,8077,0.362892501,2225728
8/14/2020,Gabon,8225,0.369542011,2225728
8/15/2020,Gabon,8225,0.369542011,2225728
8/16/2020,Gabon,8225,0.369542011,2225728
8/17/2020,Gabon,8270,0.371563821,2225728
8/18/2020,Gabon,8270,0.371563821,2225728
8/19/2020,Gabon,8319,0.373765348,2225728
8/20/2020,Gabon,8319,0.373765348,2225728
8/21/2020,Gabon,8388,0.376865457,2225728
8/22/2020,Gabon,8388,0.376865457,2225728
8/23/2020,Gabon,8388,0.376865457,2225728
8/24/2020,Gabon,8409,0.377808969,2225728
8/25/2020,Gabon,8409,0.377808969,2225728
8/26/2020,Gabon,8468,0.380459787,2225728
8/27/2020,Gabon,8468,0.380459787,2225728
8/28/2020,Gabon,8505,0.382122164,2225728
8/29/2020,Gabon,8505,0.382122164,2225728
8/30/2020,Gabon,8505,0.382122164,2225728
8/31/2020,Gabon,8533,0.383380179,2225728
9/1/2020,Gabon,8533,0.383380179,2225728
9/2/2020,Gabon,8538,0.383604825,2225728
9/3/2020,Gabon,8538,0.383604825,2225728
9/4/2020,Gabon,8601,0.386435360,2225728
9/5/2020,Gabon,8601,0.386435360,2225728
9/6/2020,Gabon,8601,0.386435360,2225728
9/7/2020,Gabon,8608,0.386749863,2225728
9/8/2020,Gabon,8608,0.386749863,2225728
9/9/2020,Gabon,8621,0.387333942,2225728
9/10/2020,Gabon,8621,0.387333942,2225728
9/11/2020,Gabon,8643,0.388322383,2225728
9/12/2020,Gabon,8643,0.388322383,2225728
9/13/2020,Gabon,8643,0.388322383,2225728
9/14/2020,Gabon,8654,0.388816603,2225728
9/15/2020,Gabon,8654,0.388816603,2225728
9/16/2020,Gabon,8678,0.389894902,2225728
9/17/2020,Gabon,8678,0.389894902,2225728
9/18/2020,Gabon,8696,0.390703626,2225728
9/19/2020,Gabon,8696,0.390703626,2225728
9/20/2020,Gabon,8696,0.390703626,2225728
9/21/2020,Gabon,8704,0.391063059,2225728
9/22/2020,Gabon,8704,0.391063059,2225728
9/23/2020,Gabon,8716,0.391602208,2225728
9/24/2020,Gabon,8716,0.391602208,2225728
9/25/2020,Gabon,8728,0.392141358,2225728
9/26/2020,Gabon,8728,0.392141358,2225728
9/27/2020,Gabon,8728,0.392141358,2225728
9/28/2020,Gabon,8728,0.392141358,2225728
9/29/2020,Gabon,8752,0.393219657,2225728
9/30/2020,Gabon,8766,0.393848664,2225728
10/1/2020,Gabon,8766,0.393848664,2225728
10/2/2020,Gabon,8797,0.395241467,2225728
10/3/2020,Gabon,8797,0.395241467,2225728
10/4/2020,Gabon,8797,0.395241467,2225728
10/5/2020,Gabon,8808,0.395735687,2225728
10/6/2020,Gabon,8808,0.395735687,2225728
10/7/2020,Gabon,8815,0.396050191,2225728
10/8/2020,Gabon,8815,0.396050191,2225728
10/9/2020,Gabon,8835,0.396948774,2225728
10/10/2020,Gabon,8835,0.396948774,2225728
10/11/2020,Gabon,8835,0.396948774,2225728
10/12/2020,Gabon,8860,0.398072002,2225728
10/13/2020,Gabon,8860,0.398072002,2225728
10/14/2020,Gabon,8869,0.398476364,2225728
10/15/2020,Gabon,8869,0.398476364,2225728
10/16/2020,Gabon,8881,0.399015513,2225728
10/17/2020,Gabon,8881,0.399015513,2225728
10/18/2020,Gabon,8881,0.399015513,2225728
10/19/2020,Gabon,8884,0.399150300,2225728
10/20/2020,Gabon,8884,0.399150300,2225728
10/21/2020,Gabon,8901,0.399914096,2225728
10/22/2020,Gabon,8901,0.399914096,2225728
10/23/2020,Gabon,8919,0.400722820,2225728
10/24/2020,Gabon,8919,0.400722820,2225728
10/25/2020,Gabon,8919,0.400722820,2225728
10/26/2020,Gabon,8937,0.401531544,2225728
10/27/2020,Gabon,8937,0.401531544,2225728
10/28/2020,Gabon,8957,0.402430126,2225728
10/29/2020,Gabon,8957,0.402430126,2225728
10/30/2020,Gabon,8968,0.402924347,2225728
10/31/2020,Gabon,8968,0.402924347,2225728
11/1/2020,Gabon,8968,0.402924347,2225728
11/2/2020,Gabon,8984,0.403643212,2225728
11/3/2020,Gabon,8984,0.403643212,2225728
11/4/2020,Gabon,9005,0.404586724,2225728
11/5/2020,Gabon,9005,0.404586724,2225728
11/6/2020,Gabon,9022,0.405350519,2225728
11/7/2020,Gabon,9022,0.405350519,2225728
11/8/2020,Gabon,9022,0.405350519,2225728
11/9/2020,Gabon,9029,0.405665023,2225728
11/10/2020,Gabon,9029,0.405665023,2225728
11/11/2020,Gabon,9048,0.406518676,2225728
11/12/2020,Gabon,9048,0.406518676,2225728
11/13/2020,Gabon,9062,0.407147684,2225728
11/14/2020,Gabon,9062,0.407147684,2225728
11/15/2020,Gabon,9062,0.407147684,2225728
11/16/2020,Gabon,9084,0.408136124,2225728
11/17/2020,Gabon,9084,0.408136124,2225728
11/18/2020,Gabon,9084,0.408136124,2225728
11/19/2020,Gabon,9116,0.409573856,2225728
11/20/2020,Gabon,9131,0.410247793,2225728
11/21/2020,Gabon,9131,0.410247793,2225728
11/22/2020,Gabon,9131,0.410247793,2225728
11/23/2020,Gabon,9150,0.411101446,2225728
11/24/2020,Gabon,9150,0.411101446,2225728
11/25/2020,Gabon,9173,0.412134816,2225728
11/26/2020,Gabon,9173,0.412134816,2225728
11/27/2020,Gabon,9191,0.412943540,2225728
11/28/2020,Gabon,9191,0.412943540,2225728
11/29/2020,Gabon,9191,0.412943540,2225728
11/30/2020,Gabon,9214,0.413976910,2225728
12/1/2020,Gabon,9214,0.413976910,2225728
12/2/2020,Gabon,9239,0.415100138,2225728
12/3/2020,Gabon,9239,0.415100138,2225728
12/4/2020,Gabon,9254,0.415774075,2225728
12/5/2020,Gabon,9254,0.415774075,2225728
12/6/2020,Gabon,9254,0.415774075,2225728
12/7/2020,Gabon,9278,0.416852374,2225728
12/8/2020,Gabon,9278,0.416852374,2225728
12/9/2020,Gabon,9300,0.417840814,2225728
12/10/2020,Gabon,9300,0.417840814,2225728
12/11/2020,Gabon,9330,0.419188688,2225728
12/12/2020,Gabon,9330,0.419188688,2225728
12/13/2020,Gabon,9330,0.419188688,2225728
12/14/2020,Gabon,9351,0.420132199,2225728
12/15/2020,Gabon,9351,0.420132199,2225728
12/16/2020,Gabon,9373,0.421120640,2225728
12/17/2020,Gabon,9373,0.421120640,2225728
12/18/2020,Gabon,9400,0.422333726,2225728
12/19/2020,Gabon,9400,0.422333726,2225728
12/20/2020,Gabon,9400,0.422333726,2225728
12/21/2020,Gabon,9420,0.423232309,2225728
12/22/2020,Gabon,9420,0.423232309,2225728
12/23/2020,Gabon,9469,0.425433836,2225728
12/24/2020,Gabon,9469,0.425433836,2225728
12/25/2020,Gabon,9497,0.426691851,2225728
12/26/2020,Gabon,9497,0.426691851,2225728
12/27/2020,Gabon,9497,0.426691851,2225728
12/28/2020,Gabon,9510,0.427275929,2225728
12/29/2020,Gabon,9510,0.427275929,2225728
12/30/2020,Gabon,9571,0.430016606,2225728
12/31/2020,Gabon,9571,0.430016606,2225728
1/1/2021,Gabon,9571,0.430016606,2225728
1/2/2021,Gabon,9571,0.430016606,2225728
1/3/2021,Gabon,9571,0.430016606,2225728
1/4/2021,Gabon,9605,0.431544196,2225728
1/5/2021,Gabon,9605,0.431544196,2225728
1/6/2021,Gabon,9641,0.433161644,2225728
1/7/2021,Gabon,9641,0.433161644,2225728
1/8/2021,Gabon,9694,0.435542888,2225728
1/9/2021,Gabon,9694,0.435542888,2225728
1/10/2021,Gabon,9694,0.435542888,2225728
1/11/2021,Gabon,9740,0.437609627,2225728
1/12/2021,Gabon,9740,0.437609627,2225728
1/13/2021,Gabon,9819,0.441159028,2225728
1/14/2021,Gabon,9819,0.441159028,2225728
1/15/2021,Gabon,9899,0.444753357,2225728
1/16/2021,Gabon,9899,0.444753357,2225728
1/17/2021,Gabon,9899,0.444753357,2225728
1/18/2021,Gabon,10019,0.450144851,2225728
1/19/2021,Gabon,10019,0.450144851,2225728
1/20/2021,Gabon,10120,0.454682693,2225728
1/21/2021,Gabon,10120,0.454682693,2225728
1/22/2021,Gabon,10278,0.461781494,2225728
1/23/2021,Gabon,10278,0.461781494,2225728
1/24/2021,Gabon,10278,0.461781494,2225728
1/25/2021,Gabon,10411,0.467757066,2225728
1/26/2021,Gabon,10411,0.467757066,2225728
1/27/2021,Gabon,10536,0.473373206,2225728
1/28/2021,Gabon,10536,0.473373206,2225728
1/29/2021,Gabon,10748,0.482898180,2225728
1/30/2021,Gabon,10748,0.482898180,2225728
1/31/2021,Gabon,10748,0.482898180,2225728
2/1/2021,Gabon,10952,0.492063720,2225728
2/2/2021,Gabon,10952,0.492063720,2225728
2/3/2021,Gabon,11129,0.500016174,2225728
2/4/2021,Gabon,11129,0.500016174,2225728
2/5/2021,Gabon,11457,0.514752926,2225728
2/6/2021,Gabon,11457,0.514752926,2225728
2/7/2021,Gabon,11457,0.514752926,2225728
2/8/2021,Gabon,11836,0.531781062,2225728
2/9/2021,Gabon,11836,0.531781062,2225728
2/10/2021,Gabon,12171,0.546832317,2225728
2/11/2021,Gabon,12171,0.546832317,2225728
2/12/2021,Gabon,12577,0.565073540,2225728
2/13/2021,Gabon,12577,0.565073540,2225728
2/14/2021,Gabon,12577,0.565073540,2225728
2/15/2021,Gabon,12865,0.578013126,2225728
2/16/2021,Gabon,12865,0.578013126,2225728
2/17/2021,Gabon,13107,0.588885973,2225728
2/18/2021,Gabon,13107,0.588885973,2225728
2/19/2021,Gabon,13553,0.608924361,2225728
2/20/2021,Gabon,13553,0.608924361,2225728
2/21/2021,Gabon,13553,0.608924361,2225728
2/22/2021,Gabon,13884,0.623795900,2225728
2/23/2021,Gabon,13884,0.623795900,2225728
2/24/2021,Gabon,14234,0.639521092,2225728
2/25/2021,Gabon,14234,0.639521092,2225728
2/26/2021,Gabon,14564,0.654347701,2225728
2/27/2021,Gabon,14564,0.654347701,2225728
2/28/2021,Gabon,14564,0.654347701,2225728
3/1/2021,Gabon,14849,0.667152500,2225728
3/2/2021,Gabon,14849,0.667152500,2225728
3/3/2021,Gabon,15254,0.685348794,2225728
3/4/2021,Gabon,15254,0.685348794,2225728
3/5/2021,Gabon,15254,0.685348794,2225728
3/6/2021,Gabon,15625,0.702017497,2225728
3/7/2021,Gabon,15625,0.702017497,2225728
3/8/2021,Gabon,16015,0.719539854,2225728
3/9/2021,Gabon,16015,0.719539854,2225728
3/10/2021,Gabon,16313,0.732928732,2225728
3/11/2021,Gabon,16313,0.732928732,2225728
3/12/2021,Gabon,16660,0.748519136,2225728
3/13/2021,Gabon,16660,0.748519136,2225728
3/14/2021,Gabon,16660,0.748519136,2225728
3/15/2021,Gabon,16945,0.761323935,2225728
3/16/2021,Gabon,16945,0.761323935,2225728
3/17/2021,Gabon,17297,0.777138986,2225728
3/18/2021,Gabon,17297,0.777138986,2225728
3/19/2021,Gabon,17711,0.795739641,2225728
3/20/2021,Gabon,17711,0.795739641,2225728
3/21/2021,Gabon,17711,0.795739641,2225728
3/22/2021,Gabon,18078,0.812228628,2225728
3/23/2021,Gabon,18078,0.812228628,2225728
3/24/2021,Gabon,18426,0.827863962,2225728
3/25/2021,Gabon,18426,0.827863962,2225728
3/26/2021,Gabon,18426,0.827863962,2225728
3/27/2021,Gabon,18777,0.843634083,2225728
3/28/2021,Gabon,18777,0.843634083,2225728
3/29/2021,Gabon,19140,0.859943353,2225728
3/30/2021,Gabon,19140,0.859943353,2225728
3/31/2021,Gabon,19550,0.878364292,2225728
4/1/2021,Gabon,19550,0.878364292,2225728
4/2/2021,Gabon,19863,0.892427107,2225728
4/3/2021,Gabon,19863,0.892427107,2225728
4/4/2021,Gabon,19863,0.892427107,2225728
4/5/2021,Gabon,19863,0.892427107,2225728
4/6/2021,Gabon,19863,0.892427107,2225728
4/7/2021,Gabon,20265,0.910488613,2225728
4/8/2021,Gabon,20265,0.910488613,2225728
4/9/2021,Gabon,20636,0.927157317,2225728
4/10/2021,Gabon,20636,0.927157317,2225728
4/11/2021,Gabon,20636,0.927157317,2225728
4/12/2021,Gabon,20971,0.942208572,2225728
4/13/2021,Gabon,20971,0.942208572,2225728
4/14/2021,Gabon,21566,0.968941398,2225728
4/15/2021,Gabon,21566,0.968941398,2225728
4/16/2021,Gabon,21566,0.968941398,2225728
4/17/2021,Gabon,21858,0.982060701,2225728
4/18/2021,Gabon,21858,0.982060701,2225728
4/19/2021,Gabon,22032,0.989878368,2225728
4/20/2021,Gabon,22032,0.989878368,2225728
4/21/2021,Gabon,22228,0.998684475,2225728
4/22/2021,Gabon,22228,0.998684475,2225728
